method,time,memory,ram
input,0.4813694953918457,100302848,0
data_transformation,2.1379334926605225,294559744,0
data_cleaning,3.9920804500579834,312438784,0
EDA,0.2711508274078369,287318016,0
output,0.0004706382751464844,287318016,0
