method,time,memory,ram
input,13.193277597427368,708022272,0
data_transformation,3.712702989578247,855691264,0
data_cleaning,4.442646026611328,1027715072,0
EDA,4.192555665969849,1359585280,0
output,1.1741852760314941,1371693056,0
