method,time,memory,ram
load_dataset,14.014690399169922,1655640064,0
done,3.2781264781951904,23920640,0
split,13.065369367599487,1010683904,0
groupby,5.204875230789185,0,0
done,2.7606189250946045,0,0
cast_columns_types,6.0782740116119385,81850368,0
round,3.058911085128784,23601152,0
